image,class,ref_count,cand_count,matched_count,matched_recall,retention_ratio,mean_iou_matched
1189ae68-1a8ad3c6.jpg,car,22,12,10,0.45454545454545453,0.5454545454545454,0.8065679488236459
1189ae68-1a8ad3c6.jpg,all,22,12,10,0.45454545454545453,0.5454545454545454,0.8065679488236459
12076ebb-c07285d7.jpg,car,10,5,5,0.5,0.5,0.8261563128082148
12076ebb-c07285d7.jpg,all,10,5,5,0.5,0.5,0.8261563128082148
125134e5-7dfc45b9.jpg,car,19,3,3,0.15789473684210525,0.15789473684210525,0.8925510163380492
125134e5-7dfc45b9.jpg,all,19,3,3,0.15789473684210525,0.15789473684210525,0.8925510163380492
12ae9ab8-794f5adc.jpg,bus,1,0,0,0.0,0.0,
12ae9ab8-794f5adc.jpg,car,10,5,5,0.5,0.5,0.890478812084746
12ae9ab8-794f5adc.jpg,all,11,5,5,0.45454545454545453,0.45454545454545453,0.890478812084746
13f61134-50021e53.jpg,car,9,7,5,0.5555555555555556,0.7777777777777778,0.8430021396416002
13f61134-50021e53.jpg,truck,2,2,0,0.0,1.0,
13f61134-50021e53.jpg,all,11,9,5,0.45454545454545453,0.8181818181818182,0.8430021396416002
14eace5a-ddf3b303.jpg,car,3,3,3,1.0,1.0,0.8731353787327935
14eace5a-ddf3b303.jpg,all,3,3,3,1.0,1.0,0.8731353787327935
1608cfe7-32da2c5d.jpg,car,6,3,2,0.3333333333333333,0.5,0.8877510284329755
1608cfe7-32da2c5d.jpg,truck,0,1,0,,,
1608cfe7-32da2c5d.jpg,all,6,4,2,0.3333333333333333,0.6666666666666666,0.8877510284329755
162995f1-d2c7d259.jpg,car,7,5,5,0.7142857142857143,0.7142857142857143,0.8123237131679317
162995f1-d2c7d259.jpg,truck,1,1,1,1.0,1.0,0.9605653425560978
162995f1-d2c7d259.jpg,all,8,6,6,0.75,0.75,0.8370306513992928
16b0973f-c07b564a.jpg,car,10,4,4,0.4,0.4,0.8358246322944846
16b0973f-c07b564a.jpg,all,10,4,4,0.4,0.4,0.8358246322944846
1784d67b-6b223914.jpg,car,17,8,8,0.47058823529411764,0.47058823529411764,0.7996802443644929
1784d67b-6b223914.jpg,truck,1,2,0,0.0,2.0,
1784d67b-6b223914.jpg,all,18,10,8,0.4444444444444444,0.5555555555555556,0.7996802443644929
1784d67b-d76145ce.jpg,car,15,2,2,0.13333333333333333,0.13333333333333333,0.9426633753568447
1784d67b-d76145ce.jpg,truck,1,2,1,1.0,2.0,0.9475337573170908
1784d67b-d76145ce.jpg,all,16,4,3,0.1875,0.25,0.9442868360102601
188c58f3-792afc71.jpg,bus,1,1,1,1.0,1.0,0.9069589648256002
188c58f3-792afc71.jpg,car,4,3,3,0.75,0.75,0.8587456013218464
188c58f3-792afc71.jpg,truck,0,2,0,,,
188c58f3-792afc71.jpg,all,5,6,4,0.8,1.2,0.8707989421977849
193f7f3b-84bc7998.jpg,bus,1,0,0,0.0,0.0,
193f7f3b-84bc7998.jpg,car,9,5,5,0.5555555555555556,0.5555555555555556,0.8343487004779193
193f7f3b-84bc7998.jpg,all,10,5,5,0.5,0.5,0.8343487004779193
194058b0-ac0616a6.jpg,car,17,4,4,0.23529411764705882,0.23529411764705882,0.9131715096080911
194058b0-ac0616a6.jpg,truck,2,2,2,1.0,1.0,0.9678501705000385
194058b0-ac0616a6.jpg,all,19,6,6,0.3157894736842105,0.3157894736842105,0.9313977299054068
19e56249-09c4bbc6.jpg,car,10,6,6,0.6,0.6,0.8030926558636703
19e56249-09c4bbc6.jpg,truck,1,1,1,1.0,1.0,0.5739573779432001
19e56249-09c4bbc6.jpg,all,11,7,7,0.6363636363636364,0.6363636363636364,0.7703590447321745
1a71faae-d5f255fd.jpg,car,2,1,0,0.0,0.5,
1a71faae-d5f255fd.jpg,all,2,1,0,0.0,0.5,
1a8992a7-da5a8510.jpg,bus,1,0,0,0.0,0.0,
1a8992a7-da5a8510.jpg,car,15,8,8,0.5333333333333333,0.5333333333333333,0.7456858264107362
1a8992a7-da5a8510.jpg,truck,0,1,0,,,
1a8992a7-da5a8510.jpg,all,16,9,8,0.5,0.5625,0.7456858264107362
1ac0178c-0b259360.jpg,car,4,3,2,0.5,0.75,0.8744957636188004
1ac0178c-0b259360.jpg,all,4,3,2,0.5,0.75,0.8744957636188004
1b30f76f-95aa8a06.jpg,car,8,4,4,0.5,0.5,0.8365424866944086
1b30f76f-95aa8a06.jpg,all,8,4,4,0.5,0.5,0.8365424866944086
1bda5a26-420ceea6.jpg,car,10,3,3,0.3,0.3,0.7526665229533464
1bda5a26-420ceea6.jpg,truck,1,3,1,1.0,3.0,0.5352462335216576
1bda5a26-420ceea6.jpg,all,11,6,4,0.36363636363636365,0.5454545454545454,0.6983114505954241
1bf7f3d2-15f95138.jpg,car,14,4,4,0.2857142857142857,0.2857142857142857,0.7505673491217802
1bf7f3d2-15f95138.jpg,truck,0,2,0,,,
